,date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,previous_7,previous_14,previous_28,previous_70,previous_year,recent_invoices,recent_views,next_months_revenue,country
2613,2018-08-04,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,55.0,90.95,472.5999999999999,0.0,0.1,1.0,25.199999999999996,Australia
2614,2018-08-05,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,55.0,90.95,472.5999999999999,0.0,0.1,1.0,25.199999999999996,Australia
2615,2018-08-06,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,55.0,90.95,472.5999999999999,0.0,0.1,1.0,25.199999999999996,Australia
2616,2018-08-07,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,55.0,90.95,472.5999999999999,0.0,0.1,1.0,25.199999999999996,Australia
2617,2018-08-08,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,55.0,90.95,472.5999999999999,0.0,0.1,1.0,25.199999999999996,Australia
2618,2018-08-09,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,55.0,78.2,472.5999999999999,0.0,0.1,1.0,25.199999999999996,Australia
2619,2018-08-10,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,55.0,78.2,472.5999999999999,0.0,0.1,1.0,25.199999999999996,Australia
2620,2018-08-11,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,0.0,55.0,464.0999999999999,0.0,0.06666666666666667,0.9333333333333333,25.199999999999996,Australia
2621,2018-08-12,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,0.0,55.0,464.0999999999999,0.0,0.06666666666666667,0.9333333333333333,25.199999999999996,Australia
2622,2018-08-13,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,0.0,55.0,464.0999999999999,0.0,0.03333333333333333,0.03333333333333333,25.199999999999996,Australia
2623,2018-08-14,7.0,1.0,7.0,74.0,2018-08,18.849999999999998,0.0,0.0,55.0,464.0999999999999,0.0,0.03333333333333333,0.03333333333333333,25.199999999999996,Australia
2624,2018-08-15,0.0,0.0,0.0,0.0,2018-08,0.0,18.849999999999998,18.849999999999998,73.85,482.94999999999993,0.0,0.06666666666666667,2.5,6.35,Australia
2625,2018-08-16,0.0,0.0,0.0,0.0,2018-08,0.0,18.849999999999998,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,6.35,Australia
2626,2018-08-17,0.0,0.0,0.0,0.0,2018-08,0.0,18.849999999999998,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,6.35,Australia
2627,2018-08-18,0.0,0.0,0.0,0.0,2018-08,0.0,18.849999999999998,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,6.35,Australia
2628,2018-08-19,0.0,0.0,0.0,0.0,2018-08,0.0,18.849999999999998,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,69.57000000000001,Australia
2629,2018-08-20,0.0,0.0,0.0,0.0,2018-08,0.0,18.849999999999998,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,69.57000000000001,Australia
2630,2018-08-21,0.0,0.0,0.0,0.0,2018-08,0.0,18.849999999999998,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,69.57000000000001,Australia
2631,2018-08-22,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,69.57000000000001,Australia
2632,2018-08-23,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,69.57000000000001,Australia
2633,2018-08-24,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,18.849999999999998,73.85,456.99999999999994,0.0,0.06666666666666667,2.5,69.57000000000001,Australia
2634,2018-08-25,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,18.849999999999998,18.849999999999998,456.99999999999994,0.0,0.06666666666666667,2.5,69.57000000000001,Australia
2635,2018-08-26,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,18.849999999999998,18.849999999999998,456.99999999999994,0.0,0.06666666666666667,2.5,69.57000000000001,Australia
2636,2018-08-27,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,18.849999999999998,18.849999999999998,456.99999999999994,0.0,0.03333333333333333,2.466666666666667,69.57000000000001,Australia
2637,2018-08-28,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,18.849999999999998,18.849999999999998,456.99999999999994,0.0,0.03333333333333333,2.466666666666667,69.57000000000001,Australia
2638,2018-08-29,0.0,0.0,0.0,0.0,2018-08,0.0,0.0,0.0,18.849999999999998,456.99999999999994,0.0,0.03333333333333333,2.466666666666667,69.57000000000001,Australia
2639,2018-08-30,1.0,1.0,1.0,20.0,2018-08,6.35,0.0,0.0,18.849999999999998,431.15999999999997,0.0,0.03333333333333333,2.466666666666667,69.57000000000001,Australia
2640,2018-08-31,0.0,0.0,0.0,0.0,2018-08,0.0,6.35,6.35,25.199999999999996,437.51,0.0,0.06666666666666667,3.1333333333333333,63.220000000000006,Australia
2641,2018-09-01,0.0,0.0,0.0,0.0,2018-09,0.0,6.35,6.35,25.199999999999996,437.51,0.0,0.06666666666666667,3.1333333333333333,63.220000000000006,Australia
2642,2018-09-02,0.0,0.0,0.0,0.0,2018-09,0.0,6.35,6.35,25.199999999999996,437.51,0.0,0.06666666666666667,3.1333333333333333,63.220000000000006,Australia
2643,2018-09-03,0.0,0.0,0.0,0.0,2018-09,0.0,6.35,6.35,25.199999999999996,437.51,0.0,0.06666666666666667,3.1333333333333333,63.220000000000006,Australia
2644,2018-09-04,0.0,0.0,0.0,0.0,2018-09,0.0,6.35,6.35,25.199999999999996,437.51,0.0,0.06666666666666667,3.1333333333333333,63.220000000000006,Australia
2645,2018-09-05,0.0,0.0,0.0,0.0,2018-09,0.0,6.35,6.35,25.199999999999996,437.51,0.0,0.06666666666666667,3.1333333333333333,111.62,Australia
2646,2018-09-06,0.0,0.0,0.0,0.0,2018-09,0.0,6.35,6.35,25.199999999999996,191.1,0.0,0.06666666666666667,3.1333333333333333,111.62,Australia
2647,2018-09-07,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,6.35,25.199999999999996,184.35,0.0,0.06666666666666667,3.1333333333333333,111.62,Australia
2648,2018-09-08,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,6.35,25.199999999999996,184.35,0.0,0.06666666666666667,3.1333333333333333,124.13000000000001,Australia
2649,2018-09-09,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,6.35,25.199999999999996,184.35,0.0,0.06666666666666667,3.1333333333333333,124.13000000000001,Australia
2650,2018-09-10,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,6.35,25.199999999999996,184.35,0.0,0.06666666666666667,3.1333333333333333,124.13000000000001,Australia
2651,2018-09-11,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,6.35,25.199999999999996,184.35,0.0,0.06666666666666667,3.1333333333333333,216.16,Australia
2652,2018-09-12,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,6.35,6.35,116.15,0.0,0.06666666666666667,3.1333333333333333,216.16,Australia
2653,2018-09-13,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,6.35,6.35,116.15,0.0,0.06666666666666667,3.1333333333333333,236.47,Australia
2654,2018-09-14,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,6.35,116.15,0.0,0.03333333333333333,0.6666666666666666,236.47000000000003,Australia
2655,2018-09-15,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,6.35,116.15,0.0,0.03333333333333333,0.6666666666666666,236.47,Australia
2656,2018-09-16,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,6.35,116.15,0.0,0.03333333333333333,0.6666666666666666,236.47,Australia
2657,2018-09-17,20.0,1.0,20.0,171.0,2018-09,63.220000000000006,0.0,0.0,6.35,116.15,0.0,0.03333333333333333,0.6666666666666666,236.47,Australia
2658,2018-09-18,0.0,0.0,0.0,0.0,2018-09,0.0,63.220000000000006,63.220000000000006,69.57000000000001,179.37,0.0,0.06666666666666667,6.366666666666666,198.11,Australia
2659,2018-09-19,0.0,0.0,0.0,0.0,2018-09,0.0,63.220000000000006,63.220000000000006,69.57000000000001,179.37,0.0,0.06666666666666667,6.366666666666666,240.16000000000003,Australia
2660,2018-09-20,0.0,0.0,0.0,0.0,2018-09,0.0,63.220000000000006,63.220000000000006,69.57000000000001,166.62,0.0,0.06666666666666667,6.366666666666666,240.16000000000003,Australia
2661,2018-09-21,0.0,0.0,0.0,0.0,2018-09,0.0,63.220000000000006,63.220000000000006,69.57000000000001,166.62,0.0,0.06666666666666667,6.366666666666666,240.16000000000003,Australia
2662,2018-09-22,0.0,0.0,0.0,0.0,2018-09,0.0,63.220000000000006,63.220000000000006,69.57000000000001,143.42,0.0,0.06666666666666667,6.366666666666666,240.16000000000003,Australia
2663,2018-09-23,0.0,0.0,0.0,0.0,2018-09,0.0,63.220000000000006,63.220000000000006,69.57000000000001,143.42,0.0,0.06666666666666667,6.366666666666666,240.16000000000003,Australia
2664,2018-09-24,0.0,0.0,0.0,0.0,2018-09,0.0,63.220000000000006,63.220000000000006,69.57000000000001,143.42000000000002,0.0,0.06666666666666667,6.366666666666666,373.91,Australia
2665,2018-09-25,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,63.220000000000006,69.57000000000001,143.42000000000002,0.0,0.06666666666666667,6.366666666666666,373.90999999999997,Australia
2666,2018-09-26,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,63.220000000000006,69.57000000000001,143.42,0.0,0.06666666666666667,6.366666666666666,373.91,Australia
2667,2018-09-27,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,63.220000000000006,69.57000000000001,143.42,0.0,0.06666666666666667,6.366666666666666,373.90999999999997,Australia
2668,2018-09-28,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,63.220000000000006,63.220000000000006,143.42000000000002,0.0,0.06666666666666667,6.366666666666666,373.90999999999997,Australia
2669,2018-09-29,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,63.220000000000006,63.220000000000006,143.42000000000002,0.0,0.06666666666666667,6.366666666666666,373.90999999999997,Australia
2670,2018-09-30,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,63.220000000000006,63.220000000000006,143.42,0.0,0.03333333333333333,5.7,373.90999999999997,Australia
2671,2018-10-01,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,63.220000000000006,63.220000000000006,143.42,0.0,0.03333333333333333,5.7,427.15999999999997,Australia
2672,2018-10-02,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,63.220000000000006,143.42000000000002,0.0,0.03333333333333333,5.7,427.15999999999997,Australia
2673,2018-10-03,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,63.220000000000006,143.42000000000002,0.0,0.03333333333333333,5.7,455.60999999999996,Australia
2674,2018-10-04,16.0,1.0,16.0,130.0,2018-10,48.400000000000006,0.0,0.0,63.220000000000006,143.42,0.0,0.03333333333333333,5.7,455.60999999999996,Australia
2675,2018-10-05,0.0,0.0,0.0,0.0,2018-10,0.0,48.400000000000006,48.400000000000006,111.62,191.82,0.0,0.06666666666666667,10.033333333333333,407.21,Australia
2676,2018-10-06,0.0,0.0,0.0,0.0,2018-10,0.0,48.400000000000006,48.400000000000006,111.62,136.82,0.0,0.06666666666666667,10.033333333333333,407.21,Australia
2677,2018-10-07,6.0,1.0,6.0,48.0,2018-10,12.510000000000002,48.400000000000006,48.400000000000006,111.62,136.82,0.0,0.06666666666666667,10.033333333333333,407.21,Australia
2678,2018-10-08,0.0,0.0,0.0,0.0,2018-10,0.0,60.91000000000001,60.91000000000001,124.13000000000001,149.32999999999998,0.0,0.1,11.633333333333333,394.7,Australia
2679,2018-10-09,0.0,0.0,0.0,0.0,2018-10,0.0,60.91000000000001,60.91000000000001,124.13000000000001,149.32999999999998,0.0,0.1,11.633333333333333,394.7,Australia
2680,2018-10-10,47.0,1.0,47.0,431.0,2018-10,92.02999999999999,60.91000000000001,60.91000000000001,124.13000000000001,149.32999999999998,0.0,0.1,11.633333333333333,394.7,Australia
2681,2018-10-11,0.0,0.0,0.0,0.0,2018-10,0.0,152.94,152.94,216.16,241.35999999999996,0.0,0.13333333333333333,26.0,302.66999999999996,Australia
2682,2018-10-12,16.0,1.0,16.0,186.0,2018-10,20.310000000000002,104.53999999999999,152.94,216.16000000000003,241.35999999999996,0.0,0.13333333333333333,26.0,302.67,Australia
2683,2018-10-13,0.0,0.0,0.0,0.0,2018-10,0.0,124.85,173.25,236.47,261.66999999999996,0.0,0.16666666666666666,32.2,282.36,Australia
2684,2018-10-14,0.0,0.0,0.0,0.0,2018-10,0.0,124.85,173.25,236.47,261.67,0.0,0.16666666666666666,32.2,282.36,Australia
2685,2018-10-15,0.0,0.0,0.0,0.0,2018-10,0.0,112.33999999999999,173.25,236.47,261.66999999999996,0.0,0.16666666666666666,32.2,283.61,Australia
2686,2018-10-16,0.0,0.0,0.0,0.0,2018-10,0.0,112.33999999999999,173.25,173.25,261.66999999999996,0.0,0.16666666666666666,32.2,283.61,Australia
2687,2018-10-17,9.0,1.0,9.0,93.0,2018-10,24.86,112.33999999999999,173.25,173.25,261.66999999999996,0.0,0.16666666666666666,32.2,283.61,Australia
2688,2018-10-18,12.0,2.0,12.0,71.0,2018-10,42.05,45.17,198.11,198.11,286.53000000000003,0.0,0.16666666666666666,29.6,258.75,Australia
2689,2018-10-19,0.0,0.0,0.0,0.0,2018-10,0.0,87.22,191.76,240.16000000000003,328.58000000000004,0.0,0.23333333333333334,31.966666666666665,216.7,Australia
2690,2018-10-20,0.0,0.0,0.0,0.0,2018-10,0.0,66.91,191.76,240.16000000000003,328.58000000000004,0.0,0.23333333333333334,31.966666666666665,216.7,Australia
2691,2018-10-21,0.0,0.0,0.0,0.0,2018-10,0.0,66.91,191.76,240.16000000000003,328.58,0.0,0.23333333333333334,31.966666666666665,287.75,Australia
2692,2018-10-22,0.0,0.0,0.0,0.0,2018-10,0.0,66.91,179.25,240.16000000000003,328.58000000000004,0.0,0.23333333333333334,31.966666666666665,355.87,Australia
2693,2018-10-23,35.0,2.0,35.0,232.0,2018-10,133.75,66.91,179.25,240.16,328.58000000000004,0.0,0.23333333333333334,31.966666666666665,355.87,Australia
2694,2018-10-24,0.0,0.0,0.0,0.0,2018-10,0.0,200.66,313.0,373.91,443.48,0.0,0.3,39.7,222.12,Australia
2695,2018-10-25,0.0,0.0,0.0,0.0,2018-10,0.0,175.8,220.97,373.90999999999997,443.48,0.0,0.3,39.7,222.12,Australia
2696,2018-10-26,0.0,0.0,0.0,0.0,2018-10,0.0,133.75,220.97,373.90999999999997,443.48,0.0,0.3,39.7,222.12,Australia
2697,2018-10-27,0.0,0.0,0.0,0.0,2018-10,0.0,133.75,200.66,373.90999999999997,443.48,0.0,0.3,39.7,222.12,Australia
2698,2018-10-28,0.0,0.0,0.0,0.0,2018-10,0.0,133.75,200.66,373.90999999999997,443.48,0.0,0.3,39.7,509.21999999999997,Australia
2699,2018-10-29,0.0,0.0,0.0,0.0,2018-10,0.0,133.75,200.66,373.90999999999997,443.48,0.0,0.3,39.7,509.21999999999997,Australia
2700,2018-10-30,23.0,1.0,23.0,293.0,2018-10,53.25000000000001,133.75,200.66,373.90999999999997,443.48,40.4,0.3,39.7,657.02,Australia
2701,2018-10-31,0.0,0.0,0.0,0.0,2018-10,0.0,53.25000000000001,253.91,427.15999999999997,496.73,40.4,0.3333333333333333,49.46666666666667,603.77,Australia
2702,2018-11-01,6.0,2.0,6.0,11.0,2018-11,28.45,53.25000000000001,229.05,427.15999999999997,496.73,40.4,0.3333333333333333,49.46666666666667,603.77,Australia
2703,2018-11-02,0.0,0.0,0.0,0.0,2018-11,0.0,81.7,215.45,407.21,525.18,40.4,0.4,49.833333333333336,575.3199999999999,Australia
2704,2018-11-03,0.0,0.0,0.0,0.0,2018-11,0.0,81.7,215.45,407.21,525.1800000000001,40.4,0.4,49.833333333333336,575.3199999999999,Australia
2705,2018-11-04,0.0,0.0,0.0,0.0,2018-11,0.0,81.7,215.45,407.21,525.1800000000001,40.4,0.36666666666666664,45.5,575.3199999999999,Australia
2706,2018-11-05,0.0,0.0,0.0,0.0,2018-11,0.0,81.7,215.45,394.7,525.1800000000001,50.5,0.36666666666666664,45.5,575.3199999999999,Australia
2707,2018-11-06,0.0,0.0,0.0,0.0,2018-11,0.0,81.7,215.45,394.7,525.18,53.0,0.36666666666666664,45.5,618.9399999999999,Australia
2708,2018-11-07,0.0,0.0,0.0,0.0,2018-11,0.0,28.45,81.7,394.7,525.1800000000001,53.0,0.3333333333333333,43.9,618.9399999999999,Australia
2709,2018-11-08,0.0,0.0,0.0,0.0,2018-11,0.0,28.45,81.7,302.66999999999996,525.1800000000001,53.0,0.3333333333333333,43.9,618.9399999999999,Australia
2710,2018-11-09,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,81.7,302.67,518.8299999999999,53.0,0.3333333333333333,43.9,618.9399999999999,Australia
2711,2018-11-10,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,81.7,282.36,518.8299999999999,53.0,0.3,29.533333333333335,618.9399999999999,Australia
2712,2018-11-11,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,81.7,282.36,518.83,53.0,0.3,29.533333333333335,618.9399999999999,Australia
2713,2018-11-12,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,81.7,282.36,518.8299999999999,53.0,0.26666666666666666,23.333333333333332,631.79,Australia
2714,2018-11-13,1.0,1.0,1.0,4.0,2018-11,1.25,0.0,81.7,282.36,518.8299999999999,53.0,0.26666666666666666,23.333333333333332,631.79,Australia
2715,2018-11-14,0.0,0.0,0.0,0.0,2018-11,0.0,1.25,29.7,283.61,520.0799999999999,53.0,0.3,23.466666666666665,630.54,Australia
2716,2018-11-15,0.0,0.0,0.0,0.0,2018-11,0.0,1.25,29.7,258.75,520.08,53.0,0.3,23.466666666666665,665.64,Australia
2717,2018-11-16,0.0,0.0,0.0,0.0,2018-11,0.0,1.25,1.25,216.7,520.0799999999999,59.65,0.3,23.466666666666665,665.64,Australia
2718,2018-11-17,0.0,0.0,0.0,0.0,2018-11,0.0,1.25,1.25,216.7,520.0799999999999,59.65,0.26666666666666666,20.366666666666667,665.64,Australia
2719,2018-11-18,0.0,0.0,0.0,0.0,2018-11,0.0,1.25,1.25,216.7,520.0799999999999,59.65,0.2,18.0,665.64,Australia
2720,2018-11-19,27.0,1.0,27.0,252.0,2018-11,71.05,1.25,1.25,216.7,520.08,59.65,0.2,18.0,665.64,Australia
2721,2018-11-20,20.0,1.0,20.0,144.0,2018-11,68.12,72.3,72.3,287.75,591.1299999999999,59.65,0.23333333333333334,26.4,594.59,Australia
2722,2018-11-21,0.0,0.0,0.0,0.0,2018-11,0.0,139.17000000000002,140.42000000000002,222.12,659.2499999999999,59.65,0.26666666666666666,31.2,526.47,Australia
2723,2018-11-22,0.0,0.0,0.0,0.0,2018-11,0.0,139.17000000000002,140.42000000000002,222.12,659.2499999999999,59.65,0.26666666666666666,31.2,526.4699999999999,Australia
2724,2018-11-23,0.0,0.0,0.0,0.0,2018-11,0.0,139.17000000000002,140.42000000000002,222.12,659.25,59.65,0.2,23.466666666666665,526.47,Australia
2725,2018-11-24,0.0,0.0,0.0,0.0,2018-11,0.0,139.17000000000002,140.42000000000002,222.12,659.2499999999999,59.65,0.2,23.466666666666665,526.47,Australia
2726,2018-11-25,0.0,0.0,0.0,0.0,2018-11,0.0,139.17000000000002,140.42000000000002,222.12,659.2499999999999,59.65,0.2,23.466666666666665,526.47,Australia
2727,2018-11-26,99.0,1.0,99.0,1065.0,2018-11,287.09999999999997,139.17000000000002,140.42000000000002,222.12,659.25,59.65,0.2,23.466666666666665,526.4699999999999,Australia
2728,2018-11-27,0.0,0.0,0.0,0.0,2018-11,0.0,355.21999999999997,427.52,509.21999999999997,883.1299999999999,59.65,0.23333333333333334,58.96666666666667,239.36999999999998,Australia
2729,2018-11-28,28.0,1.0,14.0,161.0,2018-11,147.79999999999998,287.09999999999997,426.27,455.96999999999997,883.1299999999999,59.65,0.23333333333333334,58.96666666666667,239.36999999999998,Australia
2730,2018-11-29,0.0,0.0,0.0,0.0,2018-11,0.0,434.9,574.0699999999999,603.77,1030.9299999999998,19.25,0.26666666666666666,64.33333333333333,91.57,Australia
2731,2018-11-30,0.0,0.0,0.0,0.0,2018-11,0.0,434.9,574.0699999999999,575.3199999999999,1030.9299999999998,19.25,0.23333333333333334,54.56666666666667,91.57,Australia
2732,2018-12-01,0.0,0.0,0.0,0.0,2018-12,0.0,434.9,574.0699999999999,575.3199999999999,1030.9299999999998,19.25,0.23333333333333334,54.56666666666667,91.57,Australia
2733,2018-12-02,0.0,0.0,0.0,0.0,2018-12,0.0,434.9,574.0699999999999,575.3199999999999,1030.9299999999998,19.25,0.16666666666666666,54.2,91.57000000000001,Australia
2734,2018-12-03,0.0,0.0,0.0,0.0,2018-12,0.0,434.9,574.0699999999999,575.3199999999999,1030.93,19.25,0.16666666666666666,54.2,91.57,Australia
2735,2018-12-04,0.0,0.0,0.0,0.0,2018-12,0.0,147.79999999999998,503.02,575.3199999999999,1030.93,19.25,0.16666666666666666,54.2,91.57,Australia
2736,2018-12-05,16.0,1.0,8.0,179.0,2018-12,43.62,147.79999999999998,434.9,575.3199999999999,1030.9299999999998,9.15,0.16666666666666666,54.2,179.75,Australia
2737,2018-12-06,0.0,0.0,0.0,0.0,2018-12,0.0,43.62,478.52,618.9399999999999,1074.5499999999997,6.65,0.2,60.166666666666664,136.13000000000002,Australia
2738,2018-12-07,0.0,0.0,0.0,0.0,2018-12,0.0,43.62,478.52,618.9399999999999,1074.5499999999997,6.65,0.2,60.166666666666664,136.13000000000002,Australia
2739,2018-12-08,0.0,0.0,0.0,0.0,2018-12,0.0,43.62,478.52,618.9399999999999,1074.5499999999997,6.65,0.2,60.166666666666664,136.13000000000002,Australia
2740,2018-12-09,0.0,0.0,0.0,0.0,2018-12,0.0,43.62,478.52,618.9399999999999,1074.5499999999997,6.65,0.2,60.166666666666664,136.98000000000002,Australia
2741,2018-12-10,0.0,0.0,0.0,0.0,2018-12,0.0,43.62,478.52,618.9399999999999,1074.5499999999997,6.65,0.2,60.166666666666664,178.43,Australia
2742,2018-12-11,3.0,1.0,3.0,5.0,2018-12,12.85,43.62,191.42,618.9399999999999,1074.5499999999997,6.65,0.2,60.166666666666664,178.43,Australia
2743,2018-12-12,0.0,0.0,0.0,0.0,2018-12,0.0,56.47,204.26999999999998,630.54,1087.4,6.65,0.23333333333333334,60.333333333333336,165.58,Australia
2744,2018-12-13,0.0,0.0,0.0,0.0,2018-12,0.0,12.85,56.47,630.54,1087.3999999999999,6.65,0.23333333333333334,60.333333333333336,174.43,Australia
2745,2018-12-14,10.0,1.0,9.0,100.0,2018-12,35.10000000000001,12.85,56.47,630.54,1039.0,6.65,0.2,60.2,174.43,Australia
2746,2018-12-15,0.0,0.0,0.0,0.0,2018-12,0.0,47.95000000000001,91.57000000000001,665.64,1074.0999999999997,6.65,0.23333333333333334,63.53333333333333,139.33,Australia
2747,2018-12-16,0.0,0.0,0.0,0.0,2018-12,0.0,47.95000000000001,91.57000000000001,665.64,1074.1,0.0,0.23333333333333334,63.53333333333333,191.48000000000002,Australia
2748,2018-12-17,0.0,0.0,0.0,0.0,2018-12,0.0,47.95000000000001,91.57000000000001,665.64,1061.5899999999997,0.0,0.23333333333333334,63.53333333333333,191.48000000000002,Australia
2749,2018-12-18,0.0,0.0,0.0,0.0,2018-12,0.0,47.95000000000001,91.57000000000001,594.59,1061.59,0.0,0.23333333333333334,63.53333333333333,228.08,Australia
2750,2018-12-19,0.0,0.0,0.0,0.0,2018-12,0.0,35.10000000000001,91.57000000000001,526.47,1061.59,0.0,0.23333333333333334,63.53333333333333,247.18,Australia
2751,2018-12-20,0.0,0.0,0.0,0.0,2018-12,0.0,35.10000000000001,47.95000000000001,526.4699999999999,969.5600000000001,0.0,0.2,55.13333333333333,247.18,Australia
2752,2018-12-21,0.0,0.0,0.0,0.0,2018-12,0.0,35.10000000000001,47.95000000000001,526.47,969.56,0.0,0.16666666666666666,50.333333333333336,247.18,Australia
2753,2018-12-22,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,47.95000000000001,526.47,949.25,0.0,0.16666666666666666,50.333333333333336,247.18,Australia
2754,2018-12-23,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,47.95000000000001,526.47,949.25,0.0,0.16666666666666666,50.333333333333336,247.18,Australia
2755,2018-12-24,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,47.95000000000001,526.4699999999999,949.25,0.0,0.16666666666666666,50.333333333333336,247.18,Australia
2756,2018-12-25,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,47.95000000000001,239.36999999999998,949.25,0.0,0.16666666666666666,50.333333333333336,247.18,Australia
2757,2018-12-26,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,35.10000000000001,239.36999999999998,949.25,0.0,0.16666666666666666,50.333333333333336,247.18,Australia
2758,2018-12-27,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,35.10000000000001,91.57,924.39,0.0,0.13333333333333333,14.833333333333334,338.94,Australia
2759,2018-12-28,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,35.10000000000001,91.57,882.3399999999999,0.0,0.13333333333333333,14.833333333333334,338.94,Australia
2760,2018-12-29,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,0.0,91.57,882.3399999999999,0.0,0.1,9.466666666666667,338.94,Australia
2761,2018-12-30,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,0.0,91.57000000000001,882.3399999999999,0.0,0.1,9.466666666666667,338.94,Australia
2762,2018-12-31,0.0,0.0,0.0,0.0,2018-12,0.0,0.0,0.0,91.57,882.3399999999999,0.0,0.1,9.466666666666667,338.94,Australia
2763,2019-01-01,0.0,0.0,0.0,0.0,2019-01,0.0,0.0,0.0,91.57,882.3399999999999,0.0,0.1,9.466666666666667,338.94,Australia
2764,2019-01-02,0.0,0.0,0.0,0.0,2019-01,0.0,0.0,0.0,91.57,748.5899999999999,0.0,0.1,9.466666666666667,338.94,Australia
